age,engine,mileage,price,brand_Audi,brand_Citroën,brand_Fiat,brand_Honda,brand_Hyundai,brand_Jaguar,brand_Kia,brand_Mazda,brand_Mercedes,brand_Mitsubishi,brand_Nissan,brand_Opel,brand_Peugeot,brand_Porsche,brand_Renault,brand_Smart,brand_Tesla,brand_Toyota,brand_VW,brand_Volvo
1,230.0,6.001,77.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,60.0,5.365,12.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,300.0,3.0,68.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,67.0,22.699,11.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,64.0,36.999,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,60.0,3.815,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,64.0,13.999,9.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,460.0,3.0,182.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,64.0,42.079,8.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,41.0,16.565,12.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,42.0,44.147,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,64.0,14.999,11.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,67.0,49.999,11.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,50.0,2.5,18.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,67.0,22.5,8.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,67.0,61.2,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,300.0,4.45,85.785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,230.0,10.0,76.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35.0,1.9,11.444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,258.0,22.0,49.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,79.0,8.595,14.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,60.0,18.603,12.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,300.0,1.5,69.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,300.0,1.05,79.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100.0,11.4,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,110.0,1.2,24.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,61.0,1.618,18.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,319.0,8.5,119.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,60.0,3.85,14.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,408.0,15.65,76.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,42.0,30.05,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,264.0,12.497,72.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,158.0,7.962,71.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,319.0,9.0,123.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,150.0,10.0,37.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,60.0,83.191,11.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,60.0,7.15,14.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,67.0,80.313,9.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,67.0,24.4,13.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,60.0,20.23,14.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,300.0,8.3,73.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264.0,21.237,65.879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,80.0,31.5,19.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,67.0,11.858,13.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,42.0,12.5,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,110.0,35.0,20.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,42.0,45.0,8.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,80.0,7.9,19.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,67.0,24.5,10.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,150.0,9.0,28.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,239.0,43.25,38.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,67.0,35.0,11.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,99.0,6.849,18.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,67.0,24.6,10.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,300.0,2.001,74.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,300.0,9.0,78.94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,300.0,11.9,77.888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,67.0,61.357,10.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,150.0,10.9,26.899,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,250.0,0.0,50.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,52.0,11.611,15.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,42.0,18.1,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,80.0,58.181,9.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,67.0,11.161,13.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,80.0,27.686,17.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,80.0,23.5,17.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,67.0,14.0,13.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,67.0,37.156,10.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,42.0,30.205,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,264.0,7.09,71.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100.0,14.5,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,300.0,16.95,76.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,67.0,45.126,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,100.0,8.42,24.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,42.0,77.35,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,110.0,8.0,25.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,60.0,17.899,14.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,60.0,12.099,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,300.0,16.95,76.889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,41.0,23.0,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,319.0,13.9,124.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,67.0,14.97,14.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,239.0,36.87,38.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,89.0,37.117,18.444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,67.0,41.7,11.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,41.0,6.026,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,294.0,3.0,69.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,300.0,6.9,71.485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,100.0,14.537,25.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,110.0,19.5,22.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,460.0,6.01,157.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,150.0,8.5,33.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,150.0,23.0,34.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,460.0,13.295,146.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,230.0,7.8,62.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,230.0,5.917,62.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,67.0,38.8,9.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,80.0,5.0,19.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,100.0,16.21,24.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,100.0,9.66,25.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,264.0,11.0,72.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100.0,12.82,26.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,100.0,350.0,24.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,67.0,31.728,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,377.0,28.35,50.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,100.0,5.5,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,60.0,66.13,9.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,230.0,8.555,62.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,67.0,14.3,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,60.0,10.885,14.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,100.0,5.3,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,79.0,29.553,13.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,52.0,7.5,12.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,67.0,7.5,14.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,60.0,15.0,14.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,264.0,11.0,81.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,67.0,23.444,12.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,35.0,25.0,6.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,80.0,3.0,28.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,80.0,1.0,29.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,264.0,42.179,66.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,67.0,37.9,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,110.0,5.0,23.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,79.0,3.5,17.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,230.0,2.0,83.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,67.0,75.2,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,150.0,8.0,31.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,60.0,28.1,13.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,150.0,2.5,35.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,67.0,54.6,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,300.0,3.0,75.998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,100.0,8.0,28.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100.0,6.5,28.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,150.0,8.0,33.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,110.0,3.28,24.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,100.0,2.4,27.499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8.0,40.0,6.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,80.0,17.084,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,60.0,19.962,14.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,100.0,17.11,24.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,67.0,7.136,12.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,100.0,9.94,25.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,100.0,12.25,24.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,100.0,5.65,24.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,100.0,8.55,24.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,150.0,5.0,33.79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,300.0,4.9,84.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,41.0,9.185,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,460.0,9.9,159.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,60.0,41.545,13.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,294.0,1.5,74.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,460.0,8.0,146.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,80.0,12.87,13.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,294.0,5.0,72.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100.0,2.0,18.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,78.0,5.0,14.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,264.0,13.5,71.999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,67.0,22.5,10.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,42.0,61.585,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,358.0,48.5,50.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,100.0,18.6,23.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,80.0,990.0,27.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,300.0,10.9,72.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,80.0,5.0,26.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,60.0,13.424,14.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,67.0,46.0,13.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,300.0,11.65,76.889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,300.0,7.8,81.889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,300.0,9.4,81.889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,300.0,11.05,81.889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,110.0,5.499,24.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,67.0,102.7,5.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,67.0,60.0,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,99.0,14.8,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,60.0,25.133,12.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,300.0,11.65,76.889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,300.0,11.05,81.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,360.0,9.9,122.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,41.0,10.0,11.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,60.0,34.775,11.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,60.0,47.845,11.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,230.0,4.559,74.837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,60.0,26.688,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,67.0,54.659,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,100.0,10.7,25.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,42.0,26.425,11.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,67.0,34.281,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,80.0,11.799,13.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,67.0,11.111,11.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,67.0,20.399,11.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,60.0,22.165,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,67.0,11.499,13.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,230.0,5.0,80.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,60.0,20.123,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,230.0,4.5,82.574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,111.0,104.216,13.48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,80.0,17.489,14.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,49.0,20.0,12.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,150.0,7.5,31.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.0,500.0,23.591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,107.0,2.114,25.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,67.0,29.4,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,80.0,78.8,10.47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,100.0,4.45,26.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,80.0,39.9,14.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,41.0,12.007,15.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,60.0,26.2,12.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,60.0,21.194,14.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,42.0,66.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,67.0,52.517,8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,80.0,25.7,13.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,100.0,5.0,18.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,67.0,40.0,10.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,61.0,12.555,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,67.0,29.532,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,42.0,25.491,12.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,67.0,25.0,13.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,67.0,25.47,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,67.0,39.589,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,300.0,3.001,75.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,67.0,48.2,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,67.0,26.3,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,67.0,31.9,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,41.0,7.905,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,42.0,18.5,14.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,264.0,18.7,72.184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,80.0,12.0,12.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,67.0,14.577,10.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,80.0,7.294,14.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,80.0,8.0,13.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,230.0,11.9,74.879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,80.0,44.538,11.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,35.0,6.957,11.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,35.0,6.902,11.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,294.0,4.999,79.89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,100.0,4.834,27.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,80.0,10.0,15.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,60.0,5.0,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,67.0,23.11,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,300.0,3.0,68.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,60.0,16.0,13.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,67.0,31.3,12.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,50.0,5.5,17.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,110.0,7.5,22.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,100.0,2.5,18.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,100.0,9.1,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,242.0,9.0,73.989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,300.0,9.157,75.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,67.0,52.661,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,67.0,47.002,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,100.0,1.5,27.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.0,0.0,36.85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,80.0,6.0,17.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,42.0,12.0,13.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,100.0,5.0,18.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,100.0,5.0,17.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
